"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Colombia","COL","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","26000000","22065559.39","22799909.59","29803249.36","36079200.74","23000000","51000000","81726402.28","75819999.69","101000000","106000000","160000000","87000000","72000000","78000000","110000000","416000000","625000000","458000000","467000000","495000000","881000000","640500000","467700012.2","968350463.9","815117639.426634","753036298.799701","773519090.521608","805925070.028908","1312052329.0522","1610122976.25762","2056358872.86705","2479942596.14027","3076018646.59598","3189709843.91794","3345610321.40797","3899159914.34258","4460194476.64541","4826851232.37512","4124862554.30564","4030846325.68114","4101315891.06111","4018674668.2006","4449831680.49205","4165731073.41833","5001596492.34082","5191956875.2388","5818773635.08076","6675079294.04126","7115322398.74071","6924526135.55919","8608268970.88542","9454507516.93043","",
"Comoros","COM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","1618722.2","1221804.857","2367595.196","1836967.468","2139818.43","4229184.628","4764614.105","6801226.616","7383017.54","7887009.144","9935265.541","10095548.63","15999876.02","16029796.6","15232992.17","12212938.080829","","","","","","","","32042448.3619059","48705002.1565651","54055725.5272443","63197512.5772676","74045486.7648803","101325440.0737","100407532.58457","87252086.9209346","108173891.044576","110203511.03063","0","159817450.26804","131866003.262065","116745529.667133","131598332.34445","172620209.645371","168546820.183138","226655757.839161","287990718.065728","281839150.837667","",
"Cabo Verde","CPV","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","24281503.68","23602317.81","24005556.11","40064800.26","31596889.5","25852012.63","20547992.71","20617847.44","20757017.14","27560075.76","36425994.87","42742012.02","47700454.71","59140384.67","62366531.37","76012992.86","76491363.53","85453643.8","105860860.513533","100349713.287571","76416556.3624656","73741557.0460778","79715583.7524235","89761166.1532951","80954171.1337339","85021681.6857538","108444935.563724","113427832.59142","136692598.596987","136573208.356251","138793676.267285","155035990.797435","135620281.024167","130909874.536165","176875019.612974","176969700.272847","175918335.416559","196981864.56991","200903517.81206","211373829.22032","216552201.969857","234507466.969779","215024389.588415","234138375.784112","314508173.969034","313360799.946552","",
"Costa Rica","CRI","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","2000000","2900000.095","2700000.048","4099999.905","2400000.095","5599999.905","5300000.191","6400000.095","7199999.809","7699999.809","7900000.095","9100000.381","10000000","12000000","13399999.62","14199999.81","16000000","17100000.38","123300000","130770000","130100000","128100000","126482718.239056","135975253.752763","198443413.131253","250646486.381642","320879535","319546352.12","420346410","513156290.876979","617920087.505542","604768805","513091873.253071","530688786","520219673.310912","562342745.046091","596399211.049776","593925384.378772","551988507.633386","545423773.110502","560366619.096707","533509663.136669","553377977.061178","524786747.848096","594130696.449927","620836435.957359","",
"Caribbean small states","CSS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","4400000.095","4607883.93","5100764.275","6380088.329","8133522.987","11840063.095","101092534.542","99416663.53","92716664.907","119616667.871","125992593.3471","138011111.259","139966665.175","115849996.5684","132784587.984","206874022.719","226603705.3296","264975927.359","302261512.274","361063725.468","384393789.491","289285735.303","324093971.248","426977761.228","728348661.506","835520241.345757","920372549.154726","962803594.032489","1027567528.6815","1095529867.23496","1204913197.83075","1399024183.69898","1662530245.58259","1880931127.87954","2176321832.0455","2387216362.68544","2580156625.00229","2924464854.30538","2907071566.52818","2653834926.22764","2851999260.72425","3111429541.76032","3221540302.03657","3130806412.8882","3244745756.58658","3341906097.02138","3325083978.64741","3421399041.66738","3488485356.97136","3677623836.35221","4362391538.50008","5227694876.22292","5181630360.78341","",
"Cuba","CUB","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","150128491.620112","135966480.446927","133055865.921788","143301675.977654","142374301.675978","148418994.413408","160156424.581006","155338570.703911","176338624.307263","132287789.446927","141913319.592179","158564975.513966","",
"Cayman Islands","CYM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","13507646.3271561","15584663.3835892","14256282.6687645","14148597.5605371","9008669.81895839","10213438.5342959","10213438.5342959","",
"Cyprus","CYP","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","31669029.24","50965206.15","68538520.81","76457801.82","94037223.82","83050415.04","79724700.93","78231697.08","73591163.64","71504096.98","57127079.01","63812549.59","71362930.3","68941131.59","78588905.33","65672111.51","81192558.29","79412124.63","81269264.22","48627363.7227341","49323279.2474983","47674892.2612299","48278804.301384","49728542.0190064","44986487.5854566","77850333.4881202","20660797.8343269","31813793.7384458","77391644.2646359","104817181.330673","104511095.044778","142176008.195292","948622574.642726","593413153.622354","861734943.563197","740510457.837586","601116874.592812","430999362.555457","323088099.019211","297848196.400832","391574035.845098","464457798.805869","521192046.616381","535460673.914564","567643092.516312","627107878.865523","522487299.712997","",
"Czechia","CZE","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138067474.4","164007873.5","189103029.77562","110474333.06836","71076227.8459013","345841414.729526","310628663.805282","293965052.442242","256460660.821206","332664617.82989","493715526.468209","1221907271.67874","1340517764.03134","1603247263.59946","1827046314.65387","1134443632.52277","1196075195.4604","1229063881.62709","1394312632.61621","1409130136.93554","1737884336.69173","2628261738.22966","2674828099.31282","3126388080.0369","3585217056.96609","3935990609.0368","3859937090.42623","4185806688.22455","4386865792.78709","4152543466.91855","",
"Germany","DEU","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","209930938.7","245852554.3","313813690.2","357406890.9","419735931.4","449990753.2","535669250.5","731329772.9","849240966.8","2380181152","2117616699","2231766357","2118541992","1968478394","2022923706","2779070313","3582102295","3834042969","3751835205","4876062012","4823001953","4920209473","4393696289","4408901367","4506990222.57265","4329001332.59239","3831354070.37815","3908027809.16446","3756184437.89766","3603502764.34047","3883047671.2182","4653643267.7332","5748398267.4502","6515541640.72873","6863864314.54527","7484148242.43216","9767490708.60801","10973688792.7007","12344791663.191","12788812789.7547","15337123634.9972","14637030444.178","16395715917.4197","17048571932.0872","15565846786.3135","15192007972.7785","17692276865.6043","18903420948.9103","18339309879.4911","19320453477.3737","20783843639.9711","19288421048.5796","",
"Djibouti","DJI","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13121690.75","13121690.75","19035453.8","13549326.9","11889422.1842101","10944120.2784139","11473039.2018951","11940063.3577349","11563067.954828","12288924.7753501","11945690.1547932","14956026.5809893","24667878.3036332","24741026.6653912","25849505.6858784","28471593.1150511","28640397.0268004","30328436.1442936","32466619.0264515","32641049.7352592","32359709.8823437","33265624.2087316","39787081.9993135","37879597.7965463","39713933.6375555","40237225.7639784","41323197.5962323","59857867.1063071","79461628.0574608","64055457.7118067","79433494.0721693","56560555.7507071","",
"Dominica","DMA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","1300354.838","3200000.048","5800000.191","8699999.809","8600000.381","8500000","7500000","9399999.619","10800000.19","11100000.38","7703703.88","11777777.67","16111110.69","13370369.91","13922222.14","4959259.033","5174074.173","13737036.71","13285184.86","10840740.7407407","11107407.4074074","11429629.6296296","12070370.3703703","12985185.1851852","13522222.2222222","14342592.5925926","14457759.2592593","14804814.8148148","20031140.7407408","43132261.0656011","44139239.4537866","45269600.5584885","45679669.4275566","44574853.6919685","46211700.0332561","46332250.4460242","47070245.1539167","47989377.2532319","50401197.0579033","51914982.5685926","44033723.6654388","44351321.0767778","42141418.3715478","47506082.4979811","33656322.3950963","40200060.1283696","37783388.6283696","",
"Denmark","DNK","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","464252471.9","449906005.9","438739166.3","522927177.472511","687658142.1","852389080.993282","765494251.293436","803208183.902745","666510055.905243","698623281.530296","784859296.829619","940572301.67456","1075395076.13261","666091577.137752","740266388.756982","823203959.188615","1051704664.64362","1019066491.95179","925467462.102494","1149885932.9698","1182244239.83153","1370760789.33519","1483021800.00948","1258255662.54991","1247014792.73819","1314451448.24388","1415297048.79077","1451438646.96199","1331724441.69124","1412553099.56552","1247336048.77072","",
"Dominican Republic","DOM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","25100000.38","14500000","24000000","24000000","26799999.24","28000000","112000000","123599998.5","131600006.1","161300003.1","183100006.1","182899993.9","190000000","195000000","205000000","242000000","225399993.9","273100006.1","288799987.8","300500000","314799987.8","329500000","346600006.1","758099975.6","797500000","839200000","962700000","1142200000","1405800000","1631100000","1838800000","1981800000","2194300000","2325400000","2501200000","2719200000","3053800000","3397000000","3605500000","3414700000","3887000000","4240700000","4262100000","4485500000","4810400000","5196200000","5508400000","6177800000","6817700000","7420600000","8331600000","10742800000","10278100000","",
"Algeria","DZA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","211000000","238000000","227000000","225000000","202000000","266000000","255000000","349000000","393000000","417000000","406000000","447000000","507000000","392000000","329000000","313000000","358000000","487000000","379000000","345000000","352000000","1290000000","1390000000","1140000000","1395000000","1120000000","880000000","1060000000","1060000000","790000000","790000000","670000000","1070000000","1750000000","2460000000","169999999.999993","189000000.000008","99004563.3476434","103631887.21223","150336961.494535","196589288.017747","202869816.188342","214841268.635457","209601443.444637","2452442617.07256","1997393458.35396","1989023597.12295","1791887073.28626","1984998399.13173","1785838683.22299","1699608934.62519","1792158957.01478","1658975809.67343","",
"East Asia & Pacific (excluding high income)","EAP","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","793769.9556","607909.739","2062166.452","4513935.089","29322185.52","47306022.402","408370666.978","581926128.415","783067815.787","1047147372.112","1320461723.198","2338251722.831","2580209148.196","2130181265.586","2110681622.48","2274972996.225","2347583210.531","2826638608.766","2915041979.657","3109971578.055","3640387218.042","4128993002.8499","5019496591.36","6332859250.376","8359679943.83517","9576014059.68252","14235954483.0225","8345711204.18909","10428650049.9313","12571307442.4786","14199418748.305","17455884919.0994","21171325185.211","25443568924.1877","28817333406.4329","32932715959.0117","39711156211.7192","45745160611.3371","47928616066.9498","56810526801.5881","63094272210.1149","66110882731.0395","73286378900.3869","89068162079.5057","92427843105.6239","88000454915.0291","93343347330.2167","94353207034.4779","92845575939.2917","90915989614.2806","97796404567.2691","106992459594.677","",
